pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum,white_only_total,black_only_total,amer_indian_alaskanative_only_total,asian_only_total,pacisland_only_total,other_only_total,two_or_more_races_total,not_hislat_total,hislat_total,total_pop,whiteonly_pct,blackonly_pct,indianonly_pct,asianonly_pct,pacislandonly_pct,otheronly_pct,twoplusonly_pct,hislatonly_pct
904,Ford,Illinois,25448.0,48866.0,60799.0,13991.0,5651.0,0.04016943233048485,0,1,0,0,12787.0,147.0,59.0,64.0,5.0,232.0,104.0,12971.0,427.0,13398.0,0.9543961785341095,0.0109717868338558,0.004403642334676818,0.004776832363039259,0.00037319002836244214,0.017316017316017316,0.007762352589938797,0.03187042842215256
905,Cass,Iowa,25448.0,43481.0,52403.0,13793.0,6081.0,0.062472236176254414,0,1,0,0,12811.0,40.0,54.0,61.0,21.0,59.0,145.0,12865.0,326.0,13191.0,0.971192479721022,0.0030323705556819045,0.0040937002501705705,0.004624365097414904,0.0015919945417329998,0.004472746569630809,0.010992343264346904,0.02471382002880752
906,Ohio,Indiana,25443.0,50377.0,59539.0,6075.0,2422.0,0.04918636827266547,0,1,0,0,5725.0,68.0,5.0,24.0,0.0,32.0,33.0,5823.0,64.0,5887.0,0.9724817394258536,0.011550874808900968,0.0008493290300662477,0.004076779344317989,0.0,0.005435705792423985,0.005605571598437235,0.01087141158484797
907,Shackelford,Texas,25436.0,47277.0,56875.0,3362.0,1445.0,0.052216018230652035,0,0,0,1,3181.0,6.0,10.0,7.0,0.0,24.0,83.0,2926.0,385.0,3311.0,0.9607369374811235,0.001812141347025068,0.0030202355783751134,0.0021141649048625794,0.0,0.007248565388100272,0.02506795530051344,0.11627906976744186
908,Carroll,Iowa,25430.0,48361.0,64495.0,20732.0,8626.0,0.05325812484986602,0,1,0,0,20151.0,35.0,4.0,22.0,0.0,35.0,97.0,20197.0,147.0,20344.0,0.9905131734172238,0.001720408965788439,0.00019661816751867872,0.001081399921352733,0.0,0.001720408965788439,0.004767990562327959,0.007225717656311443
909,McIntosh,North Dakota,25427.0,36066.0,50887.0,2791.0,1308.0,0.014972661055542144,0,1,0,0,2556.0,24.0,20.0,27.0,0.0,0.0,27.0,2613.0,41.0,2654.0,0.9630746043707611,0.00904295403165034,0.007535795026375283,0.010173323285606632,0.0,0.0,0.010173323285606632,0.01544837980406933
910,Pawnee,Nebraska,25426.0,37321.0,49191.0,2759.0,1314.0,0.04870440255476003,0,1,0,0,2580.0,0.0,5.0,0.0,0.0,0.0,91.0,2628.0,48.0,2676.0,0.9641255605381166,0.0,0.0018684603886397607,0.0,0.0,0.0,0.034005979073243646,0.017937219730941704
911,Lee,Illinois,25409.0,50060.0,62194.0,35535.0,13504.0,0.04677007169762255,0,1,0,0,31228.0,1769.0,92.0,210.0,62.0,422.0,744.0,32450.0,2077.0,34527.0,0.9044515886118111,0.051235265154806385,0.0026645813421380367,0.0060821965418368235,0.0017956961218756336,0.012222318765024474,0.021548353462507604,0.060155820082833725
912,Turner,South Dakota,25406.0,51925.0,62026.0,8344.0,3461.0,0.04490058878028764,0,1,0,0,8065.0,27.0,52.0,3.0,0.0,8.0,109.0,8075.0,189.0,8264.0,0.975919651500484,0.003267182962245886,0.0062923523717328175,0.00036302032913843176,0.0,0.000968054211035818,0.01318973862536302,0.0228702807357212
913,Genesee,New York,25403.0,49922.0,62864.0,59872.0,23884.0,0.06122849218706328,1,0,0,0,53404.0,1304.0,510.0,477.0,0.0,997.0,1420.0,56263.0,1849.0,58112.0,0.9189840308370044,0.02243942731277533,0.008776156387665199,0.008208287444933921,0.0,0.017156525330396476,0.02443557268722467,0.031817868942731274
914,Clark,Kansas,25385.0,41129.0,52083.0,2188.0,932.0,0.0401736674450673,0,1,0,0,1929.0,12.0,25.0,16.0,0.0,5.0,66.0,1881.0,172.0,2053.0,0.9396005845104725,0.0058451047247929854,0.012177301509985387,0.007793472966390648,0.0,0.0024354603019970775,0.03214807598636142,0.08377983438869946
915,Blue Earth,Minnesota,25380.0,49935.0,68864.0,64504.0,24476.0,0.061954603621273065,0,1,0,0,60419.0,2299.0,226.0,1508.0,24.0,261.0,1585.0,64017.0,2305.0,66322.0,0.9109948433400682,0.03466421398630922,0.003407617381864238,0.022737553149784387,0.0003618708724103616,0.003935345737462682,0.023898555532100962,0.03475468170441181
916,Wicomico,Maryland,25378.0,51092.0,59379.0,99683.0,36405.0,0.08120863542020229,0,0,0,1,68527.0,26494.0,173.0,3264.0,37.0,1063.0,2614.0,96974.0,5198.0,102172.0,0.6707023450651842,0.25930783384880396,0.0016932231922640254,0.031946130055201034,0.0003621344399639823,0.010404024585992249,0.025584308812590533,0.05087499510629135
917,Bayfield,Wisconsin,25377.0,44944.0,55654.0,15071.0,6964.0,0.025450104889896102,0,1,0,0,12908.0,125.0,1489.0,76.0,0.0,33.0,361.0,14713.0,279.0,14992.0,0.8609925293489862,0.00833778014941302,0.0993196371398079,0.005069370330843116,0.0,0.002201173959445037,0.0240795090715048,0.01860992529348986
918,Meade,South Dakota,25375.0,49324.0,58193.0,25914.0,10083.0,0.07007072074644402,0,1,0,0,24924.0,531.0,864.0,341.0,11.0,168.0,585.0,26268.0,1156.0,27424.0,0.9088389731621938,0.019362602100350058,0.03150525087514586,0.01243436406067678,0.0004011085180863477,0.006126021003500583,0.021331680280046676,0.04215285880980164
919,White,Illinois,25375.0,42914.0,56110.0,14630.0,6240.0,0.05041056721169871,0,1,0,0,13729.0,101.0,11.0,51.0,4.0,2.0,127.0,13827.0,198.0,14025.0,0.9788948306595365,0.0072014260249554365,0.000784313725490196,0.0036363636363636364,0.00028520499108734403,0.00014260249554367202,0.009055258467023174,0.01411764705882353
920,Ottawa,Michigan,25371.0,56453.0,67166.0,267017.0,94666.0,0.07272054052472818,0,1,0,0,253873.0,4237.0,868.0,7574.0,57.0,9741.0,7684.0,256584.0,27450.0,284034.0,0.893812008421527,0.014917228219156862,0.003055972172345564,0.026665821697402423,0.0002006802002577156,0.0342951900124633,0.02705309927684714,0.09664335959779463
921,Steuben,New York,25371.0,47476.0,56903.0,98951.0,41503.0,0.047151812475830585,1,0,0,0,92017.0,1553.0,102.0,1484.0,15.0,374.0,1382.0,95356.0,1571.0,96927.0,0.9493433202306891,0.016022367348623192,0.0010523383577331394,0.015310491400744891,0.00015475564084310874,0.0038585739783548443,0.014258153043011751,0.016208074117634922
922,Rice,Minnesota,25370.0,59915.0,72133.0,64585.0,22299.0,0.0898728869351167,0,1,0,0,57204.0,3523.0,248.0,1388.0,73.0,2107.0,1222.0,60543.0,5222.0,65765.0,0.8698243746673763,0.05356952786436554,0.0037710028130464534,0.021105451227856762,0.0011100129248080286,0.03203831825439064,0.018581312248156314,0.0794039382650346
923,Miami,Ohio,25369.0,52040.0,61644.0,102867.0,41239.0,0.055778644526925464,0,1,0,0,98365.0,2170.0,151.0,1404.0,19.0,207.0,2484.0,103103.0,1697.0,104800.0,0.9385973282442748,0.02070610687022901,0.0014408396946564885,0.013396946564885496,0.00018129770992366412,0.0019751908396946566,0.02370229007633588,0.016192748091603055
924,Decatur,Tennessee,25368.0,36258.0,46973.0,11695.0,5066.0,0.05802218220332804,0,0,0,1,10876.0,438.0,0.0,47.0,0.0,22.0,300.0,11485.0,198.0,11683.0,0.9309252760421125,0.03749037062398357,0.0,0.0040229393135324835,0.0,0.0018830779765471198,0.02567833604382436,0.016947701788924078
925,Bandera,Texas,25364.0,49215.0,63387.0,20533.0,8405.0,0.055013949149626006,0,0,0,1,19849.0,172.0,296.0,59.0,0.0,191.0,1196.0,17753.0,4010.0,21763.0,0.9120525662822221,0.0079033221522768,0.01360106602949961,0.0027110232964205304,0.0,0.008776363552819005,0.054955658686761936,0.18425768506180215
926,Washington,Tennessee,25355.0,42075.0,52949.0,123891.0,51771.0,0.041008860808132014,0,0,0,1,116028.0,5340.0,377.0,2010.0,5.0,718.0,2577.0,122782.0,4273.0,127055.0,0.9132108142143166,0.04202904254063201,0.0029672189209397504,0.015819920506867105,3.935303608673409e-05,0.0056510959820550155,0.02028255479910275,0.03363110463972296
927,McPherson,Nebraska,25339.0,54926.0,57981.0,382.0,169.0,0.01195234453285117,0,1,0,0,435.0,0.0,0.0,0.0,0.0,4.0,15.0,445.0,9.0,454.0,0.9581497797356828,0.0,0.0,0.0,0.0,0.00881057268722467,0.03303964757709251,0.019823788546255508
928,Portage,Ohio,25332.0,52697.0,66446.0,163387.0,60992.0,0.05911995894786794,0,1,0,0,147630.0,6738.0,371.0,3078.0,28.0,920.0,3879.0,159740.0,2904.0,162644.0,0.9076879565185313,0.04142790388824672,0.002281055556921866,0.01892476820540567,0.0001721551363714616,0.005656525909348024,0.023849634785174982,0.01785494700081159
929,Chemung,New York,25329.0,48804.0,60715.0,88876.0,35622.0,0.03321674396644221,1,0,0,0,75443.0,5262.0,294.0,1333.0,10.0,556.0,2842.0,83145.0,2595.0,85740.0,0.8799043620247259,0.06137158852344297,0.0034289713086074177,0.015547002565896898,0.00011663167716351762,0.006484721250291579,0.03314672264987171,0.03026592022393282
930,Logan,Kansas,25328.0,41765.0,59412.0,2775.0,1282.0,0.0630922016801216,0,1,0,0,2690.0,1.0,21.0,0.0,6.0,8.0,84.0,2647.0,163.0,2810.0,0.9572953736654805,0.00035587188612099647,0.007473309608540925,0.0,0.002135231316725979,0.0028469750889679717,0.0298932384341637,0.05800711743772242
931,Wayne,New York,25327.0,52601.0,62677.0,93224.0,36399.0,0.05220961551665863,1,0,0,0,84701.0,2631.0,144.0,606.0,78.0,786.0,1910.0,86978.0,3878.0,90856.0,0.9322554371753103,0.028957911420269437,0.0015849255965483843,0.006669895218807784,0.0008585013647970414,0.008651052214493265,0.02102227700977371,0.042682926829268296
932,Auglaize,Ohio,25323.0,52239.0,62940.0,45906.0,18241.0,0.044740244590362056,0,1,0,0,44271.0,229.0,89.0,197.0,36.0,363.0,599.0,45012.0,772.0,45784.0,0.966953520880657,0.005001747335313647,0.0019439105364319413,0.004302813209854971,0.0007863008911410099,0.007928533985671851,0.013083173160929582,0.016861785776690546
933,Harlan,Nebraska,25322.0,45920.0,55400.0,3445.0,1573.0,0.0725742975254718,0,1,0,0,3283.0,28.0,19.0,12.0,1.0,46.0,49.0,3303.0,135.0,3438.0,0.9549156486329261,0.008144269924374637,0.005526468877254218,0.0034904013961605585,0.00029086678301337986,0.013379872018615475,0.014252472367655613,0.03926701570680628
934,Gilliam,Oregon,25320.0,44743.0,56667.0,1915.0,883.0,0.04569203060792167,0,0,1,0,1773.0,0.0,82.0,9.0,13.0,23.0,7.0,1788.0,119.0,1907.0,0.9297325642370216,0.0,0.04299947561615102,0.0047194546407970635,0.0068169900367068695,0.012060828526481384,0.0036706869428421605,0.062401678028316726
935,Poweshiek,Iowa,25318.0,50349.0,66827.0,18804.0,7488.0,0.058656688256392114,0,1,0,0,17454.0,345.0,0.0,396.0,9.0,61.0,340.0,18008.0,597.0,18605.0,0.938134909970438,0.018543402311206665,0.0,0.021284600913732868,0.00048374092985756516,0.003278688524590164,0.018274657350174684,0.03208814834721849
936,Tama,Iowa,25311.0,51670.0,60657.0,17661.0,6794.0,0.054771188025459605,0,1,0,0,15114.0,143.0,1386.0,58.0,7.0,217.0,211.0,15555.0,1581.0,17136.0,0.8820028011204482,0.00834500466853408,0.08088235294117647,0.00338468720821662,0.0004084967320261438,0.012663398692810458,0.012313258636788048,0.09226190476190477
937,Yellow Medicine,Minnesota,25303.0,52510.0,61389.0,10294.0,4135.0,0.054602321741853414,0,1,0,0,9097.0,62.0,350.0,62.0,0.0,92.0,205.0,9420.0,448.0,9868.0,0.921868666396433,0.006282934738548845,0.035468179975678964,0.006282934738548845,0.0,0.009323064450749898,0.020774219700040536,0.04539927036886907
938,Andrew,Missouri,25302.0,54336.0,67006.0,17319.0,6691.0,0.06420638140574196,0,1,0,0,16646.0,349.0,29.0,50.0,103.0,22.0,204.0,16990.0,413.0,17403.0,0.9565017525713957,0.020054013675803024,0.0016663793598804804,0.002873067861862897,0.005918519795437568,0.0012641498592196748,0.01172211687640062,0.02373154053898753
939,Henry,Georgia,25299.0,60781.0,67683.0,206349.0,69238.0,0.07867488478841039,0,0,0,1,109034.0,93814.0,149.0,7422.0,9.0,2891.0,7988.0,206568.0,14739.0,221307.0,0.49268211127528727,0.42390886867564065,0.0006732728743329402,0.03353712263959115,4.066748905366753e-05,0.01306330120601698,0.03609465584007736,0.06659979124022286
940,McClain,Oklahoma,25293.0,54426.0,67537.0,35155.0,12749.0,0.07505816555140624,0,0,0,1,32643.0,421.0,2137.0,119.0,23.0,738.0,2553.0,35586.0,3048.0,38634.0,0.8449293368535487,0.010897137236630947,0.0553139721488844,0.0030801884350572036,0.000595330537868199,0.01910234508464047,0.06608168970337008,0.0788942382357509
941,Eau Claire,Wisconsin,25287.0,48090.0,67630.0,99788.0,39754.0,0.05982292566879852,0,1,0,0,94925.0,938.0,492.0,3894.0,369.0,127.0,2246.0,100543.0,2448.0,102991.0,0.9216824771096503,0.009107591925508054,0.00477711644706819,0.03780912895301531,0.003582837335301143,0.001233117456865163,0.02180773077259178,0.023769067200046606
942,Cass,Minnesota,25287.0,45045.0,53277.0,28485.0,12906.0,0.0401358554029364,0,1,0,0,24519.0,125.0,3364.0,183.0,13.0,49.0,769.0,28401.0,621.0,29022.0,0.8448418441182551,0.004307077389566536,0.11591206670801461,0.006305561298325408,0.0004479360485149197,0.001688374336710082,0.02649714010061333,0.02139756047136655
943,Kewaunee,Wisconsin,25282.0,53588.0,67033.0,20578.0,8145.0,0.05013452201595717,0,1,0,0,19723.0,81.0,61.0,62.0,0.0,128.0,305.0,19788.0,572.0,20360.0,0.968713163064833,0.003978388998035364,0.002996070726915521,0.0030451866404715127,0.0,0.006286836935166994,0.014980353634577602,0.028094302554027506
944,Allen,Indiana,25279.0,49370.0,60867.0,358324.0,138212.0,0.07464152977729185,0,1,0,0,293212.0,42187.0,692.0,13714.0,155.0,5969.0,14087.0,342846.0,27170.0,370016.0,0.7924305975957796,0.11401398858427744,0.0018701893972152557,0.03706326212920522,0.00041890080428954424,0.016131734843898644,0.038071326645334254,0.07342925711320591
945,Green Lake,Wisconsin,25275.0,46994.0,60358.0,19042.0,8001.0,0.055302012439655386,0,1,0,0,18068.0,180.0,60.0,54.0,0.0,158.0,237.0,17859.0,898.0,18757.0,0.9632670469691316,0.009596417337527323,0.0031988057791757746,0.002878925201258197,0.0,0.008423521885162873,0.012635282827744308,0.04787545982833075
946,Butler,Iowa,25269.0,52026.0,63153.0,14909.0,6189.0,0.0771008347358232,0,1,0,0,14375.0,84.0,28.0,83.0,9.0,7.0,149.0,14541.0,194.0,14735.0,0.9755683746182559,0.005700712589073635,0.0019002375296912114,0.005632846963013234,0.0006107906345436037,0.00047505938242280285,0.01011197828299966,0.01316593145571768
947,Pima,Arizona,25269.0,45841.0,57757.0,986891.0,384041.0,0.09130862052822578,0,0,1,0,777452.0,35973.0,38200.0,29475.0,1610.0,88847.0,48165.0,642896.0,376826.0,1019722.0,0.7624156387721359,0.035277261841953005,0.03746119040287451,0.028904936835725814,0.0015788616897546585,0.0871286487885914,0.04723346166896468,0.3695379721139683
948,Nemaha,Nebraska,25269.0,42672.0,68516.0,7207.0,3001.0,0.03970479708348546,0,1,0,0,6734.0,105.0,36.0,52.0,1.0,20.0,56.0,6816.0,188.0,7004.0,0.9614505996573387,0.01499143346659052,0.005139920045688178,0.0074243289548829245,0.00014277555682467162,0.0028555111364934323,0.00799543118218161,0.026841804683038265
949,Frontier,Nebraska,25262.0,50227.0,58636.0,2568.0,1086.0,0.03678621158630943,0,1,0,0,2542.0,2.0,20.0,3.0,0.0,0.0,42.0,2582.0,27.0,2609.0,0.9743196627060177,0.0007665772326561902,0.007665772326561901,0.0011498658489842851,0.0,0.0,0.01609812188577999,0.010348792640858567
950,Marshall,Kansas,25262.0,44032.0,60625.0,10057.0,4345.0,0.060754286961026735,0,1,0,0,9494.0,50.0,24.0,52.0,23.0,20.0,135.0,9559.0,239.0,9798.0,0.9689732598489488,0.005103082261686058,0.002449479485609308,0.005307205552153501,0.002347417840375587,0.0020412329046744235,0.013778322106552358,0.024392733210859358
951,Fillmore,Minnesota,25249.0,50657.0,64379.0,20870.0,8422.0,0.026047971145361167,0,1,0,0,20442.0,102.0,9.0,106.0,2.0,51.0,176.0,20566.0,322.0,20888.0,0.9786480275756415,0.0048831865185752586,0.0004308693986978169,0.005074684029107622,9.574875526618154e-05,0.0024415932592876293,0.008425890463423975,0.015415549597855228
952,Cabarrus,North Carolina,25247.0,53551.0,66058.0,181415.0,64713.0,0.08503737451799241,0,0,0,1,144192.0,35634.0,671.0,6837.0,114.0,9357.0,4643.0,180888.0,20560.0,201448.0,0.7157777689527819,0.1768893213136889,0.0033308843969659663,0.03393927961558318,0.0005659028632699258,0.04644871132997101,0.023048131527739168,0.10206107779675153
953,Westmoreland,Virginia,25245.0,49157.0,55966.0,17532.0,7130.0,0.0472000176035469,0,0,0,1,11902.0,4621.0,95.0,112.0,1.0,484.0,423.0,16528.0,1110.0,17638.0,0.6747930604376914,0.26199115545980267,0.005386098197074498,0.0063499262954983555,5.6695770495521035e-05,0.02744075291983218,0.0239823109196054,0.06293230525002835
954,Hamlin,South Dakota,25233.0,55563.0,63659.0,5925.0,2041.0,0.057019838406940526,0,1,0,0,5805.0,15.0,24.0,22.0,0.0,64.0,70.0,5740.0,260.0,6000.0,0.9675,0.0025,0.004,0.0036666666666666666,0.0,0.010666666666666666,0.011666666666666667,0.043333333333333335
955,Madison,New York,25230.0,53589.0,66688.0,72839.0,26565.0,0.04881523355307407,1,0,0,0,67574.0,1251.0,464.0,630.0,73.0,284.0,1083.0,69812.0,1547.0,71359.0,0.9469583374206477,0.01753107526731036,0.00650233327260752,0.008828599055480037,0.0010229963984921314,0.003979876399613223,0.015176782185849017,0.021679115458456535
956,Crawford,Illinois,25214.0,46216.0,59235.0,19707.0,7731.0,0.04773594474323721,0,1,0,0,17341.0,1100.0,14.0,137.0,13.0,76.0,407.0,18420.0,668.0,19088.0,0.9084765297569153,0.05762782900251467,0.0007334450963956412,0.007177284157585918,0.0006810561609388097,0.003981559094719195,0.02132229673093043,0.03499580888516345
957,Knox,Nebraska,25214.0,42230.0,54286.0,8617.0,3776.0,0.08473254294070029,0,1,0,0,7345.0,23.0,836.0,27.0,11.0,81.0,137.0,8237.0,223.0,8460.0,0.8682033096926713,0.002718676122931442,0.09881796690307329,0.0031914893617021275,0.0013002364066193853,0.009574468085106383,0.01619385342789598,0.02635933806146572
958,Cherry,Nebraska,25213.0,45464.0,54185.0,5735.0,2618.0,0.017375719083722558,0,1,0,0,5291.0,1.0,193.0,19.0,9.0,0.0,277.0,5608.0,182.0,5790.0,0.9138169257340242,0.00017271157167530224,0.03333333333333333,0.0032815198618307427,0.0015544041450777201,0.0,0.04784110535405872,0.03143350604490501
959,Caroline,Maryland,25211.0,58632.0,66471.0,32871.0,11806.0,0.06958808093414823,0,0,0,1,26432.0,4600.0,132.0,218.0,10.0,708.0,775.0,30571.0,2304.0,32875.0,0.8040152091254753,0.1399239543726236,0.004015209125475285,0.006631178707224334,0.0003041825095057034,0.021536121673003804,0.023574144486692015,0.07008365019011407
960,Burt,Nebraska,25203.0,46817.0,62449.0,6748.0,2899.0,0.04484511303310063,0,1,0,0,6215.0,46.0,111.0,32.0,0.0,38.0,86.0,6336.0,192.0,6528.0,0.9520526960784313,0.0070465686274509805,0.017003676470588234,0.004901960784313725,0.0,0.005821078431372549,0.013174019607843137,0.029411764705882353
961,Houston,Georgia,25195.0,54893.0,66233.0,143205.0,52330.0,0.06029478420007134,0,0,0,1,92943.0,46232.0,629.0,4392.0,13.0,1898.0,5575.0,141706.0,9976.0,151682.0,0.6127490407563192,0.3047955591302857,0.004146833506942156,0.028955314407774158,8.570562097018763e-05,0.012513020661647395,0.03675452591606123,0.06576917498450706
962,Lincoln,Oregon,25194.0,42365.0,53750.0,46070.0,20913.0,0.07422061186174225,0,0,1,0,42224.0,290.0,1390.0,543.0,109.0,1024.0,2301.0,43541.0,4340.0,47881.0,0.8818529270483073,0.006056682191265847,0.029030304296067334,0.011340615275370189,0.002276477099475784,0.02138635366846975,0.048056640421043836,0.09064138175894405
963,Cooke,Texas,25186.0,50067.0,59160.0,38484.0,14466.0,0.06999257243645833,0,0,0,1,36468.0,974.0,260.0,357.0,17.0,267.0,1228.0,32528.0,7043.0,39571.0,0.9215839882742413,0.0246139849890071,0.0065704682722195545,0.009021758358393773,0.00042960754087589397,0.006747365494933158,0.031032827070329283,0.17798387708170124
964,Antelope,Nebraska,25186.0,43518.0,54688.0,6600.0,2855.0,0.05019764130548975,0,1,0,0,6216.0,48.0,9.0,10.0,0.0,54.0,35.0,6169.0,203.0,6372.0,0.975517890772128,0.007532956685499058,0.0014124293785310734,0.001569365976145637,0.0,0.00847457627118644,0.00549278091650973,0.031858129315756434
965,Yavapai,Arizona,25186.0,42987.0,53015.0,211968.0,91349.0,0.06993659026659117,0,0,1,0,205647.0,1274.0,3202.0,2247.0,226.0,6477.0,5572.0,192184.0,32461.0,224645.0,0.915431013376661,0.005671170068330031,0.014253600124641101,0.010002448307329341,0.001006031738965924,0.02883215740390394,0.02480357898016871,0.144499098577756
966,Hood River,Oregon,25181.0,56725.0,64422.0,22427.0,8144.0,0.07625832128361515,0,0,1,0,20031.0,124.0,160.0,350.0,5.0,1532.0,929.0,15851.0,7280.0,23131.0,0.8659807185162769,0.0053607712593489254,0.006917124205611517,0.015131209199775194,0.0002161601314253599,0.06623146426873028,0.04016255241883187,0.31472915135532403
967,DeSoto,Mississippi,25176.0,58505.0,64822.0,163975.0,57979.0,0.05877879964727058,0,0,0,1,119830.0,46053.0,302.0,2156.0,29.0,3626.0,4136.0,167533.0,8599.0,176132.0,0.6803420162151114,0.2614686712238548,0.0017146231235664162,0.012240819385460905,0.00016464924034247043,0.020586832602820612,0.023482388208843366,0.04882133854154838
968,Hardin,Iowa,25153.0,49342.0,64360.0,17453.0,7061.0,0.0833766839990536,0,1,0,0,16335.0,230.0,171.0,74.0,3.0,120.0,194.0,16392.0,735.0,17127.0,0.953757225433526,0.013429088573597245,0.009984235417761429,0.004320663280200853,0.00017516202487300754,0.007006480994920301,0.011327144275121154,0.042914696093886845
969,Wilkin,Minnesota,25148.0,50507.0,62835.0,6576.0,2685.0,0.0499347769303744,0,1,0,0,5965.0,48.0,134.0,0.0,0.0,6.0,190.0,6291.0,52.0,6343.0,0.9404067475957749,0.007567397130695255,0.021125650323190918,0.0,0.0,0.0009459246413369069,0.02995428030900205,0.008198013558253192
