pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum
1070,Hawaii,Hawaii,24635.0,51250.0,59862.0,187044.0,64909.0,0.04766867500993287,0,0,1,0
1071,Chippewa,Wisconsin,24628.0,50551.0,61420.0,62676.0,24456.0,0.06201079740958681,0,1,0,0
1072,Custer,Nebraska,24615.0,44873.0,56136.0,10872.0,4738.0,0.027337417677892547,0,1,0,0
1073,Whitley,Indiana,24613.0,51914.0,61149.0,33274.0,13094.0,0.04828242855670589,0,1,0,0
1074,Polk,North Carolina,24611.0,44745.0,53909.0,20381.0,8788.0,0.042231149484090236,0,0,0,1
1075,Dickinson,Michigan,24611.0,44136.0,53342.0,26201.0,11432.0,0.027956344885544417,0,1,0,0
1076,Park,Montana,24611.0,42426.0,56960.0,15621.0,6445.0,0.025426700143630868,0,0,1,0
1077,Davison,South Dakota,24597.0,48341.0,62438.0,19622.0,8471.0,0.03604987044655068,0,1,0,0
1078,Madison,Nebraska,24593.0,46566.0,58592.0,34995.0,13867.0,0.08604399527359781,0,1,0,0
1079,Floyd,Iowa,24590.0,43826.0,56004.0,16177.0,7007.0,0.06380933209757737,0,1,0,0
1080,Dodge,Nebraska,24588.0,48626.0,57827.0,36675.0,15221.0,0.08353736349095897,0,1,0,0
1081,Moffat,Colorado,24577.0,53231.0,68822.0,13447.0,5062.0,0.03009441862328139,0,0,1,0
1082,Dodge,Wisconsin,24573.0,53075.0,64923.0,88598.0,33173.0,0.06340954519303407,0,1,0,0
1083,Autauga,Alabama,24571.0,53682.0,66349.0,54907.0,20071.0,0.05219023137620456,0,0,0,1
1084,Hartley,Texas,24566.0,65750.0,75527.0,6076.0,1748.0,0.055481396158768265,0,0,0,1
1085,Kimball,Nebraska,24565.0,42180.0,52276.0,3779.0,1641.0,0.01423404140516644,0,1,0,0
1086,Anderson,Tennessee,24561.0,43620.0,55940.0,75263.0,30548.0,0.04841706475030532,0,0,0,1
1087,Franklin,Virginia,24557.0,45624.0,55970.0,56195.0,23358.0,0.0438195014843674,0,0,0,1
1088,Monona,Iowa,24557.0,42025.0,57292.0,9208.0,3981.0,0.05131502046431677,0,1,0,0
1089,Gage,Nebraska,24555.0,47654.0,61483.0,22055.0,9133.0,0.03671304819317102,0,1,0,0
1090,Grant,South Dakota,24554.0,48896.0,57699.0,7307.0,3159.0,0.028744662312101744,0,1,0,0
1091,Pennington,Minnesota,24554.0,45633.0,61448.0,14008.0,5806.0,0.06521684948854076,0,1,0,0
1092,Clay,Minnesota,24550.0,52410.0,68533.0,59638.0,22463.0,0.07059396544628466,0,1,0,0
1093,Nemaha,Kansas,24550.0,47122.0,61696.0,10149.0,4117.0,0.04672546682844736,0,1,0,0
1094,Ray,Missouri,24549.0,52698.0,63014.0,23290.0,8735.0,0.03955616933443681,0,1,0,0
1095,Winnebago,Iowa,24547.0,45603.0,61599.0,10732.0,4591.0,0.05255963214426059,0,1,0,0
1096,Haywood,North Carolina,24536.0,41557.0,52014.0,58951.0,26608.0,0.05068445830993245,0,0,0,1
1097,Carroll,Indiana,24531.0,50542.0,60427.0,20109.0,7995.0,0.06621373237987409,0,1,0,0
1098,Boyd,Kentucky,24530.0,40379.0,53328.0,49314.0,19530.0,0.027347722639812506,0,0,0,1
1099,Whiteside,Illinois,24525.0,47667.0,58305.0,58150.0,23370.0,0.06981677558966567,0,1,0,0
1100,Clark,Kentucky,24524.0,45853.0,57583.0,35608.0,14498.0,0.05133478092036514,0,0,0,1
1101,Mitchell,Iowa,24518.0,51078.0,66895.0,10739.0,4389.0,0.03196417941675639,0,1,0,0
1102,Hamilton,Iowa,24510.0,43589.0,58135.0,15486.0,6395.0,0.08104124222439912,0,1,0,0
1103,Hamilton,Kansas,24510.0,43357.0,51953.0,2645.0,1076.0,0.07295927998421588,0,1,0,0
1104,Monroe,Iowa,24508.0,45997.0,56887.0,8010.0,3361.0,0.06523352406943378,0,1,0,0
1105,Clay,Kansas,24503.0,45233.0,57236.0,8500.0,3407.0,0.03749209068775488,0,1,0,0
1106,Rock,Nebraska,24501.0,43500.0,55625.0,1436.0,666.0,0.0625760933256012,0,1,0,0
1107,Buffalo,Wisconsin,24500.0,47384.0,58708.0,13466.0,5777.0,0.029487546381274345,0,1,0,0
1108,Bay,Florida,24498.0,47461.0,57295.0,170704.0,67561.0,0.055967352132149914,0,0,0,1
1109,Flagler,Florida,24497.0,47233.0,53823.0,97301.0,35647.0,0.0493904982071056,0,0,0,1
1110,Cuming,Nebraska,24496.0,47500.0,58654.0,9095.0,3822.0,0.05717146138501203,0,1,0,0
1111,Dorchester,South Carolina,24495.0,53857.0,62753.0,139802.0,50321.0,0.07043582434715331,0,0,0,1
1112,Winnebago,Illinois,24495.0,47072.0,58536.0,293384.0,113449.0,0.09404166279523321,0,1,0,0
1113,Jackson,Iowa,24493.0,46467.0,56474.0,19737.0,8479.0,0.03674890386062643,0,1,0,0
1114,Jones,Georgia,24485.0,51497.0,60290.0,28650.0,10384.0,0.04838390174748345,0,0,0,1
1115,Susquehanna,Pennsylvania,24477.0,48231.0,57595.0,42948.0,17163.0,0.06169786414106589,1,0,0,0
1116,Scott,Illinois,24471.0,49669.0,61563.0,5288.0,2113.0,0.061882638636687436,0,1,0,0
1117,Shelby,Indiana,24459.0,51440.0,60234.0,44511.0,17171.0,0.07153329380454013,0,1,0,0
1118,Yates,New York,24457.0,49335.0,60271.0,25293.0,9602.0,0.04122024302562791,1,0,0,0
1119,Benton,Minnesota,24453.0,52200.0,64694.0,38756.0,15359.0,0.0769863868113037,0,1,0,0
1120,Stark,Ohio,24453.0,45641.0,57381.0,375348.0,150003.0,0.0751296790628541,0,1,0,0
1121,Wayne,Nebraska,24448.0,52147.0,69696.0,9499.0,3401.0,0.060144966005828734,0,1,0,0
1122,Androscoggin,Maine,24442.0,44921.0,57444.0,107634.0,44006.0,0.07463505503301102,1,0,0,0
1123,Georgetown,South Carolina,24437.0,40131.0,51852.0,60280.0,23115.0,0.04780856472574648,0,0,0,1
1124,White Pine,Nevada,24435.0,48586.0,63982.0,10023.0,3357.0,0.03061859992626408,0,0,1,0
1125,Prince George,Virginia,24434.0,63074.0,70566.0,36462.0,10848.0,0.05798318533466491,0,0,0,1
1126,Carlton,Minnesota,24434.0,53016.0,63548.0,35398.0,13789.0,0.0341313872981174,0,1,0,0
1127,Fergus,Montana,24429.0,38344.0,52473.0,11517.0,4924.0,0.06118123462786877,0,0,1,0
1128,Polk,Oregon,24426.0,52808.0,62802.0,75930.0,28239.0,0.06945449387443038,0,0,1,0
1129,Des Moines,Iowa,24408.0,42451.0,53237.0,40301.0,16993.0,0.0800951157537157,0,1,0,0
1130,Faulkner,Arkansas,24401.0,50314.0,65155.0,115928.0,42413.0,0.04616749775858071,0,0,0,1
1131,Jackson,Oregon,24378.0,44005.0,53254.0,205117.0,83140.0,0.051325755507960986,0,0,1,0
1132,Vanderburgh,Indiana,24378.0,43540.0,58352.0,180233.0,73963.0,0.05703228425466435,0,1,0,0
1133,Antrim,Michigan,24370.0,45362.0,53125.0,23504.0,9731.0,0.020109463042825397,0,1,0,0
1134,Pepin,Wisconsin,24367.0,47701.0,58770.0,7417.0,3085.0,0.06527138920903786,0,1,0,0
1135,Coos,New Hampshire,24367.0,41985.0,53813.0,32520.0,14531.0,0.060999694183747975,1,0,0,0
1136,St. Clair,Michigan,24357.0,48066.0,58697.0,161865.0,64379.0,0.0768365102528123,0,1,0,0
1137,Calcasieu,Louisiana,24355.0,43499.0,55484.0,193528.0,73726.0,0.06471387173912592,0,0,0,1
1138,Colorado,Texas,24348.0,45146.0,55408.0,20776.0,8079.0,0.05559959091131601,0,0,0,1
1139,Morgan,Illinois,24337.0,46809.0,62224.0,35424.0,13926.0,0.05948396716464715,0,1,0,0
1140,Marshall,West Virginia,24329.0,40681.0,51779.0,32840.0,14042.0,0.03702274086951985,0,0,0,1
1141,Jack,Texas,24325.0,49038.0,64836.0,9012.0,2972.0,0.04367953992453531,0,0,0,1
1142,Sioux,Iowa,24324.0,57227.0,67067.0,34050.0,11623.0,0.09844231745712757,0,1,0,0
1143,Boise,Idaho,24324.0,41056.0,55586.0,6944.0,2994.0,0.05126760188388458,0,0,1,0
1144,Sherman,Oregon,24314.0,42639.0,57115.0,1865.0,827.0,0.017375719083722558,0,0,1,0
1145,Clark,Indiana,24312.0,50496.0,60754.0,111221.0,42502.0,0.0632032312847546,0,1,0,0
1146,Otsego,Michigan,24312.0,47584.0,56823.0,24127.0,9818.0,0.06068812621434186,0,1,0,0
1147,Bullitt,Kentucky,24308.0,54836.0,62514.0,75250.0,27874.0,0.05001269883538988,0,0,0,1
1148,Caddo,Louisiana,24308.0,41053.0,52823.0,255551.0,98554.0,0.0954762804586419,0,0,0,1
1149,Lavaca,Texas,24299.0,44149.0,54765.0,19351.0,7711.0,0.08569532353504357,0,0,0,1
1150,Jasper,Indiana,24297.0,57500.0,67259.0,33398.0,11924.0,0.03650503763532583,0,1,0,0
1151,Clark,Illinois,24296.0,47405.0,55434.0,16284.0,6568.0,0.05149823390175931,0,1,0,0
1152,Milwaukee,Wisconsin,24295.0,43193.0,55164.0,950527.0,379637.0,0.07193380450938784,0,1,0,0
1153,Ellis,Kansas,24291.0,43085.0,63712.0,28746.0,11824.0,0.05348972363259579,0,1,0,0
1154,Yamhill,Oregon,24290.0,54535.0,62284.0,99802.0,34138.0,0.054639039350323236,0,0,1,0
1155,Howard,Iowa,24286.0,46429.0,55582.0,9560.0,3884.0,0.06258748561933863,0,1,0,0
1156,Black Hawk,Iowa,24273.0,45747.0,61495.0,131468.0,52276.0,0.08491896781598478,0,1,0,0
1157,Louisa,Iowa,24272.0,50583.0,57545.0,11348.0,4381.0,0.045578871915006904,0,1,0,0
1158,Broadwater,Montana,24270.0,45932.0,49362.0,5666.0,2421.0,0.026228305012601497,0,0,1,0
1159,Wells,Indiana,24269.0,48136.0,57459.0,27707.0,10904.0,0.06759023954384215,0,1,0,0
1160,Craven,North Carolina,24260.0,47141.0,55689.0,104041.0,39931.0,0.07715344438155625,0,0,0,1
1161,Judith Basin,Montana,24260.0,41932.0,55089.0,2043.0,879.0,0.046930533941715674,0,0,1,0
1162,Rich,Utah,24258.0,50000.0,65250.0,2279.0,664.0,0.028834235274511583,0,0,1,0
1163,Gibson,Indiana,24258.0,49329.0,61861.0,33514.0,13094.0,0.02976739707492747,0,1,0,0
1164,Nez Perce,Idaho,24257.0,46503.0,58875.0,39458.0,16019.0,0.03777308657661028,0,0,1,0
1165,Bexar,Texas,24253.0,50112.0,58289.0,1753238.0,604698.0,0.11678093974642723,0,0,0,1
1166,Ector,Texas,24247.0,51466.0,59067.0,141542.0,49962.0,0.05066059447650584,0,0,0,1
1167,Franklin,Mississippi,24234.0,32372.0,39234.0,8013.0,3311.0,0.034277554222661176,0,0,0,1
1168,Lane,Oregon,24224.0,42931.0,56605.0,353382.0,144912.0,0.04506462468743983,0,0,1,0
1169,Platte,Nebraska,24219.0,51213.0,60814.0,32350.0,12477.0,0.0762286687652457,0,1,0,0
1170,Adams,Illinois,24217.0,45073.0,58992.0,67152.0,26912.0,0.07031949384297337,0,1,0,0
1171,Marshall,South Dakota,24205.0,46597.0,64375.0,4657.0,1683.0,0.03693601339122731,0,1,0,0
1172,Webster,Iowa,24203.0,41624.0,57137.0,37626.0,15458.0,0.09580327762435036,0,1,0,0
1173,Wabaunsee,Kansas,24199.0,54694.0,65417.0,7050.0,2693.0,0.047993399782840486,0,1,0,0
1174,Adams,Colorado,24195.0,56270.0,64611.0,452030.0,152803.0,0.0722248179740948,0,0,1,0
1175,Wyoming,Pennsylvania,24195.0,48482.0,58479.0,28177.0,10992.0,0.021833908250897302,1,0,0,0
1176,Erie,Pennsylvania,24189.0,45202.0,58451.0,280518.0,109675.0,0.06812587751167291,1,0,0,0
1177,Lake,Florida,24183.0,45035.0,54237.0,300926.0,117250.0,0.06834537153456621,0,0,0,1
1178,Warren,Pennsylvania,24179.0,43764.0,56410.0,41429.0,17257.0,0.069885418609743,1,0,0,0
1179,Garfield,Oklahoma,24177.0,44530.0,53572.0,60956.0,23508.0,0.04388219236616466,0,0,0,1
1180,Rush,Kansas,24175.0,42610.0,52727.0,3233.0,1529.0,0.05626977370595506,0,1,0,0
1181,Jasper,Illinois,24174.0,52233.0,59406.0,9680.0,3904.0,0.04057706371860852,0,1,0,0
1182,Schuyler,New York,24173.0,46976.0,58866.0,18432.0,7684.0,0.024356837267380006,1,0,0,0
1183,Leon,Texas,24170.0,44452.0,54609.0,16802.0,6349.0,0.034852553421349554,0,0,0,1
1184,Paulding,Georgia,24168.0,61837.0,67668.0,143845.0,47881.0,0.061225445408654905,0,0,0,1
1185,Washington,New York,24168.0,52361.0,61494.0,63237.0,24499.0,0.059021132905290895,1,0,0,0
1186,Berkeley,South Carolina,24165.0,52427.0,59373.0,184366.0,65392.0,0.07313971580814642,0,0,0,1
1187,Otsego,New York,24165.0,47765.0,60526.0,62029.0,24078.0,0.03847338188618336,1,0,0,0
1188,Alleghany,Virginia,24162.0,44848.0,59384.0,16240.0,6773.0,0.06692050508602489,0,0,0,1
1189,Anderson,Kentucky,24161.0,52646.0,64806.0,21575.0,8323.0,0.03983593301217948,0,0,0,1
1190,Mercer,Ohio,24157.0,52535.0,64758.0,40811.0,15851.0,0.0760014919495541,0,1,0,0
1191,Kane,Utah,24154.0,48540.0,58883.0,7176.0,3077.0,0.026794390652480484,0,0,1,0
1192,Campbell,South Dakota,24152.0,35729.0,50938.0,1435.0,679.0,0.056277412915820973,0,1,0,0
1193,Hardin,Kentucky,24147.0,48687.0,58565.0,106211.0,39401.0,0.06200600067858899,0,0,0,1
1194,Allegan,Michigan,24140.0,52061.0,59509.0,111742.0,41794.0,0.07369366499734897,0,1,0,0
1195,Chickasaw,Iowa,24139.0,43971.0,55735.0,12379.0,5364.0,0.04236281145696533,0,1,0,0
1196,Mercer,Kentucky,24138.0,45396.0,58533.0,21313.0,8745.0,0.04224772733269883,0,0,0,1
1197,Pipestone,Minnesota,24137.0,46019.0,56071.0,9470.0,3924.0,0.060836153453880173,0,1,0,0
1198,Holt,Missouri,24127.0,42979.0,53578.0,4771.0,2218.0,0.06769196780439798,0,1,0,0
1199,Marion,Indiana,24124.0,42334.0,52417.0,912242.0,360072.0,0.10328669005092943,0,1,0,0
1200,Holt,Nebraska,24120.0,44427.0,58608.0,10435.0,4469.0,0.044203006102291165,0,1,0,0
1201,Jackson,Kansas,24117.0,54546.0,63807.0,13430.0,5273.0,0.09697021602401143,0,1,0,0
1202,Marshall,Iowa,24117.0,51555.0,60501.0,40800.0,15350.0,0.059269319764685,0,1,0,0
1203,Terrebonne,Louisiana,24114.0,49960.0,60417.0,111868.0,39279.0,0.06725750654939512,0,0,0,1
1204,Rock,Minnesota,24101.0,46623.0,58835.0,9601.0,3970.0,0.035339963450267395,0,1,0,0
1205,Wabash,Illinois,24096.0,47365.0,61412.0,11848.0,4785.0,0.09668341735669433,0,1,0,0
1206,Rock,Wisconsin,24094.0,49435.0,60120.0,160345.0,63309.0,0.07171293298944294,0,1,0,0
1207,Throckmorton,Texas,24086.0,39286.0,42368.0,1623.0,758.0,0.05569304511794764,0,0,0,1
1208,Franklin,Indiana,24085.0,49516.0,63675.0,23042.0,8551.0,0.04280660639220358,0,1,0,0
1209,Itasca,Minnesota,24079.0,46912.0,56705.0,45219.0,18862.0,0.06712395710401493,0,1,0,0
1210,Carroll,Missouri,24073.0,46002.0,61400.0,9216.0,3613.0,0.05189617375453563,0,1,0,0
1211,Howard,Indiana,24071.0,43590.0,57615.0,82795.0,34544.0,0.08598768560313104,0,1,0,0
1212,Gregg,Texas,24064.0,45525.0,56869.0,122258.0,45292.0,0.07798315562110064,0,0,0,1
1213,Stonewall,Texas,24063.0,42429.0,54167.0,1363.0,578.0,0.019098588632522732,0,0,0,1
1214,Huerfano,Colorado,24058.0,33298.0,41862.0,6625.0,3059.0,0.03556857647448887,0,0,1,0
1215,Wood,West Virginia,24042.0,42287.0,53647.0,86779.0,35569.0,0.05173927072031242,0,0,0,1
1216,Fremont,Wyoming,24037.0,50418.0,60397.0,40517.0,15425.0,0.051055020752186514,0,0,1,0
1217,Shelby,Ohio,24028.0,50427.0,60939.0,49317.0,18311.0,0.032860761765313815,0,1,0,0
1218,Kingman,Kansas,24026.0,47466.0,58299.0,7860.0,3223.0,0.050524199322397434,0,1,0,0
1219,Beadle,South Dakota,24025.0,42196.0,58207.0,17663.0,7343.0,0.07900443010282347,0,1,0,0
1220,Madison,Ohio,24014.0,54956.0,65696.0,43221.0,14611.0,0.05463140913856853,0,1,0,0
1221,Berrien,Michigan,24013.0,43633.0,56324.0,156290.0,60414.0,0.05783910536469835,0,1,0,0
1222,Wayne,Pennsylvania,24005.0,49313.0,58934.0,52212.0,19558.0,0.06367020036162527,1,0,0,0
1223,Grayson,Texas,24003.0,46429.0,57313.0,121292.0,46559.0,0.07417177242436658,0,0,0,1
1224,Horry,South Carolina,24002.0,42431.0,51252.0,276688.0,113490.0,0.060120958513010206,0,0,0,1
1225,Lemhi,Idaho,23998.0,34122.0,53709.0,7853.0,3832.0,0.05032602447601532,0,0,1,0
1226,Bosque,Texas,23992.0,44742.0,53835.0,18094.0,7012.0,0.04130908818322767,0,0,0,1
1227,Owen,Kentucky,23991.0,41009.0,60356.0,10807.0,4601.0,0.08111963691616414,0,0,0,1
1228,Pulaski,Virginia,23987.0,44312.0,54224.0,34768.0,14875.0,0.06098316253535912,0,0,0,1
1229,Livingston,New York,23978.0,53518.0,66664.0,65087.0,24092.0,0.05777273839309451,1,0,0,0
1230,Steuben,Indiana,23975.0,48080.0,56300.0,34190.0,13514.0,0.06587207112387175,0,1,0,0
1231,Mahoning,Ohio,23975.0,41058.0,54118.0,237033.0,98201.0,0.06461645092575377,0,1,0,0
1232,Volusia,Florida,23973.0,42457.0,53086.0,496268.0,195907.0,0.07752764215117784,0,0,0,1
1233,Curry,Oregon,23972.0,39516.0,48833.0,22361.0,10355.0,0.014644403253656858,0,0,1,0
1234,Hansford,Texas,23969.0,49150.0,57703.0,5566.0,1983.0,0.05832326111475154,0,0,0,1
1235,Custer,Idaho,23965.0,39541.0,60954.0,4331.0,1870.0,0.026838699009546316,0,0,1,0
1236,Beckham,Oklahoma,23959.0,48989.0,60852.0,22715.0,7755.0,0.054683311699335775,0,0,0,1
1237,Treasure,Montana,23948.0,37105.0,47206.0,711.0,332.0,0.01189938297705989,0,0,1,0
1238,Roane,Tennessee,23936.0,42223.0,52729.0,53765.0,22117.0,0.0548512251155625,0,0,0,1
1239,Lake,Indiana,23918.0,49035.0,60080.0,494250.0,182080.0,0.07416642201741908,0,1,0,0
1240,Christian,Illinois,23915.0,45145.0,56066.0,34651.0,14138.0,0.026259504385080876,0,1,0,0
1241,Custer,Montana,23910.0,43524.0,58594.0,11785.0,4986.0,0.02966165147753278,0,0,1,0
1242,Lapeer,Michigan,23907.0,52939.0,60597.0,88323.0,32684.0,0.0764317230698517,0,1,0,0
1243,Oconee,South Carolina,23904.0,41394.0,49753.0,74419.0,30106.0,0.04489296449905673,0,0,0,1
1244,Dickinson,Kansas,23895.0,48890.0,58884.0,19734.0,7845.0,0.07343535773790026,0,1,0,0
1245,Penobscot,Maine,23895.0,43734.0,56155.0,153649.0,62608.0,0.0538813261738217,1,0,0,0
1246,Pacific,Washington,23888.0,39830.0,50919.0,20781.0,9366.0,0.06397882989655522,0,0,1,0
1247,Lucas,Ohio,23885.0,41556.0,55295.0,439511.0,178101.0,0.08770154309494933,0,1,0,0
1248,Jackson,Mississippi,23879.0,48943.0,58357.0,139906.0,50007.0,0.062387444849759104,0,0,0,1
1249,Knox,Ohio,23878.0,49750.0,59561.0,60925.0,22583.0,0.03855046799437956,0,1,0,0
1250,Clay,Nebraska,23876.0,46784.0,54762.0,6469.0,2647.0,0.03726337815065996,0,1,0,0
1251,Blair,Pennsylvania,23875.0,42992.0,55446.0,126940.0,51433.0,0.049289282128035135,1,0,0,0
1252,St. Clair,Alabama,23872.0,50786.0,57643.0,84521.0,31353.0,0.05718567391319282,0,0,0,1
1253,Crockett,Texas,23872.0,50475.0,57050.0,3840.0,1375.0,0.06475164885913648,0,0,0,1
1254,King and Queen,Virginia,23868.0,48372.0,55182.0,7020.0,2863.0,0.058370921356243714,0,0,0,1
1255,Gallatin,Illinois,23862.0,40330.0,53250.0,5516.0,2369.0,0.03188761251805886,0,1,0,0
1256,Elmore,Alabama,23856.0,54766.0,65479.0,79895.0,28324.0,0.07365771505288983,0,0,0,1
1257,Warren,Kentucky,23853.0,44135.0,60772.0,115438.0,44240.0,0.07647887502161241,0,0,0,1
1258,Pickaway,Ohio,23851.0,54003.0,64576.0,55949.0,19167.0,0.09451911739394321,0,1,0,0
1259,Sullivan,Tennessee,23850.0,39479.0,50725.0,156741.0,66239.0,0.0622819831235395,0,0,0,1
1260,Fulton,New York,23839.0,44276.0,54619.0,55165.0,22611.0,0.08218161913730863,1,0,0,0
1261,Greeley,Nebraska,23833.0,44950.0,55909.0,2507.0,1011.0,0.029602314185385736,0,1,0,0
1262,Grant,Oregon,23828.0,35051.0,46000.0,7359.0,3319.0,0.008638114558482242,0,0,1,0
1263,Columbia,Washington,23814.0,42519.0,50956.0,4027.0,1651.0,0.013243593467669967,0,0,1,0
1264,Washita,Oklahoma,23811.0,46686.0,53912.0,11631.0,4630.0,0.05885338661652468,0,0,0,1
1265,Robertson,Tennessee,23809.0,52792.0,60073.0,66623.0,24136.0,0.06128026205756812,0,0,0,1
1266,Walla Walla,Washington,23809.0,46597.0,59108.0,59092.0,21677.0,0.0715770211955413,0,0,1,0
1267,Perquimans,North Carolina,23809.0,43709.0,51103.0,13463.0,5437.0,0.06382307989056146,0,0,0,1
1268,Sawyer,Wisconsin,23809.0,39904.0,46831.0,16542.0,7663.0,0.04296718896206164,0,1,0,0
1269,Uintah,Utah,23805.0,62067.0,65922.0,33722.0,11007.0,0.05286261120148446,0,0,1,0
1270,Wichita,Kansas,23799.0,53018.0,54952.0,2231.0,877.0,0.0352354775951773,0,1,0,0
1271,Bay,Michigan,23799.0,45376.0,55652.0,107312.0,44127.0,0.07444428789374885,0,1,0,0
1272,Taylor,Iowa,23793.0,43804.0,51701.0,6256.0,2764.0,0.06473881948373546,0,1,0,0
1273,Marquette,Michigan,23789.0,45622.0,61103.0,67358.0,26436.0,0.04700295828022173,0,1,0,0
1274,Mahaska,Iowa,23788.0,47967.0,59173.0,22428.0,9073.0,0.06077505723873191,0,1,0,0
1275,Blount,Tennessee,23788.0,45991.0,56626.0,123722.0,48728.0,0.056578874043385574,0,0,0,1
1276,Butte,California,23787.0,43752.0,55917.0,220542.0,84816.0,0.04622989745442432,0,0,1,0
1277,Moultrie,Illinois,23786.0,46622.0,55610.0,14869.0,5676.0,0.060424030395154225,0,1,0,0
1278,Dinwiddie,Virginia,23781.0,52027.0,58543.0,27977.0,9932.0,0.055430927791972236,0,0,0,1
1279,Kankakee,Illinois,23779.0,50102.0,61559.0,112991.0,41245.0,0.08496046399528194,0,1,0,0
1280,Harvey,Kansas,23775.0,50287.0,65591.0,34722.0,13287.0,0.0504819662190852,0,1,0,0
1281,Lubbock,Texas,23773.0,44397.0,56425.0,282633.0,105277.0,0.0642674631694421,0,0,0,1
1282,Phillips,Kansas,23772.0,43059.0,55102.0,5573.0,2388.0,0.04738360748644777,0,1,0,0
1283,Dixon,Nebraska,23769.0,47325.0,57946.0,5953.0,2348.0,0.045543089557021396,0,1,0,0
1284,Rooks,Kansas,23768.0,42449.0,53029.0,5189.0,2349.0,0.02618256432802289,0,1,0,0
1285,Morgan,Alabama,23764.0,44800.0,55536.0,119673.0,46192.0,0.051067856328005215,0,0,0,1
1286,Transylvania,North Carolina,23757.0,41781.0,51702.0,32894.0,13981.0,0.02965708865451478,0,0,0,1
1287,Morrison,Minnesota,23753.0,47649.0,60155.0,33118.0,13416.0,0.055306751448928694,0,1,0,0
1288,Colfax,Nebraska,23751.0,51765.0,61841.0,10495.0,3686.0,0.07859833964645295,0,1,0,0
1289,Cape Girardeau,Missouri,23751.0,46516.0,57604.0,76322.0,29411.0,0.05283775674554261,0,1,0,0
1290,Pointe Coupee,Louisiana,23742.0,45363.0,59064.0,22736.0,8818.0,0.057857947485375975,0,0,0,1
1291,Elk,Pennsylvania,23738.0,45767.0,55378.0,31799.0,13478.0,0.03657675628390721,1,0,0,0
1292,Pasco,Florida,23736.0,43888.0,53807.0,468194.0,182707.0,0.07385184042745646,0,0,0,1
1293,Douglas,Illinois,23732.0,52741.0,65220.0,19902.0,7509.0,0.041908164735587145,0,1,0,0
1294,Pamlico,North Carolina,23724.0,43853.0,54679.0,13115.0,5146.0,0.04500995002086621,0,0,0,1
1295,Price,Wisconsin,23723.0,42644.0,53902.0,14025.0,6776.0,0.04282845096109706,0,1,0,0
1296,DeWitt,Texas,23720.0,46454.0,55394.0,20269.0,6948.0,0.047902037795255856,0,0,0,1
1297,Hancock,Illinois,23714.0,43925.0,54700.0,18949.0,8101.0,0.040260040451183095,0,1,0,0
1298,Tom Green,Texas,23712.0,44545.0,57722.0,111969.0,42286.0,0.051860993138221914,0,0,0,1
1299,Adams,Iowa,23707.0,45871.0,56552.0,3973.0,1745.0,0.028601064088239335,0,1,0,0
1300,Norman,Minnesota,23707.0,45389.0,59103.0,6753.0,2737.0,0.03419093591918903,0,1,0,0
1301,DeKalb,Illinois,23696.0,53375.0,71343.0,104820.0,37844.0,0.07522010728244082,0,1,0,0
1302,Tippecanoe,Indiana,23691.0,44246.0,63086.0,175628.0,66667.0,0.06838263277185215,0,1,0,0
1303,Lincoln,Kansas,23686.0,40811.0,54167.0,3199.0,1414.0,0.038378495832084886,0,1,0,0
1304,Nance,Nebraska,23684.0,44286.0,54402.0,3707.0,1534.0,0.03678696997939142,0,1,0,0
1305,Lyon,Iowa,23683.0,52152.0,62459.0,11659.0,4425.0,0.049082765915963604,0,1,0,0
1306,Columbia,Pennsylvania,23681.0,44807.0,56917.0,67021.0,26225.0,0.06378808224410959,1,0,0,0
1307,Delaware,New York,23677.0,44470.0,56427.0,47491.0,19844.0,0.05419618039150064,1,0,0,0
1308,Cheyenne,Kansas,23677.0,37875.0,53571.0,2708.0,1343.0,0.011918620744781708,0,1,0,0
1309,Nueces,Texas,23671.0,47057.0,54483.0,344257.0,123915.0,0.046185457529841024,0,0,0,1
1310,Shasta,California,23670.0,44651.0,54222.0,177966.0,68980.0,0.06308467642931269,0,0,1,0
1311,Bradford,Pennsylvania,23667.0,46963.0,56198.0,62624.0,24213.0,0.044382235006048154,1,0,0,0
1312,White,Indiana,23666.0,51444.0,60995.0,24542.0,9541.0,0.0633367916851825,0,1,0,0
1313,Armstrong,Pennsylvania,23661.0,45241.0,55063.0,68614.0,28525.0,0.046740730545310645,1,0,0,0
1314,Schuyler,Illinois,23656.0,48138.0,58547.0,7490.0,3056.0,0.06331045500213153,0,1,0,0
1315,Palo Pinto,Texas,23655.0,41670.0,51399.0,28017.0,10491.0,0.04481555464261496,0,0,0,1
1316,Cheyenne,Colorado,23647.0,51641.0,63938.0,2189.0,839.0,0.012639392147439121,0,0,1,0
1317,Cabell,West Virginia,23647.0,38374.0,52300.0,96604.0,40144.0,0.047892624072636454,0,0,0,1
1318,Hall,Georgia,23645.0,50853.0,58295.0,182841.0,61220.0,0.0812982664959232,0,0,0,1
1319,Spencer,Indiana,23641.0,52991.0,64930.0,20960.0,7984.0,0.06756001685506129,0,1,0,0
1320,Lafayette,Missouri,23637.0,50527.0,65057.0,33188.0,13117.0,0.05312294438738486,0,1,0,0
1321,Appomattox,Virginia,23636.0,50167.0,59252.0,15054.0,5803.0,0.030313788304904953,0,0,0,1
